,date,air_GW,real_pop_GW,pop_GW,pop_male_GW,pop_female_GW,mvpop_GW,station_GW,air_DDM,real_pop_DDM,pop_DDM,pop_male_DDM,pop_female_DDM,mvpop_DDM,station_DDM,air_SD,real_pop_SD,pop_SD,pop_male_SD,pop_female_SD,mvpop_SD,station_SD,air_JL,real_pop_JL,pop_JL,pop_male_JL,pop_female_JL,mvpop_JL,station_JL,keyword_diet,keyword_exercise,keyword_healthypleasure,keyword_environment,keyword_green,keyword_dust,keyword_,temp_avg,temp_low,temp_high,rain(mm),relative_humidity,distance_stage,distance_total,distance_value,distance_nominal,GW_demand,DDM_demand,SD_demand,JL_demand
754,1/25/2020,42.0,351.236,351263,164730,170164,179022,51,44.0,344.108,346080,164359,171964,85164,50,45.0,309.087,300410,135732,147020,105012,56,43.0,381.99,396755,181774,196803,82014,49,30.88245,6.72902,0.0,0.00684,0.00861,0.00214,6.94068,4.3,0.6,8.8,0.0,63.1,0.0,0,0.0,0,1.936,1.168,1.362,0.954
755,1/26/2020,20.0,365.778,351263,164730,170164,242850,51,24.0,348.246,346080,164359,171964,110925,50,24.0,315.438,300410,135732,147020,142316,56,22.0,377.507,396755,181774,196803,97133,49,43.6444,8.51279,0.0,0.00842,0.00931,0.00158,5.92795,5.5,-0.2,11.9,0.0,56.3,0.0,0,0.0,0,2.83,1.442,2.202,1.22
756,1/27/2020,9.0,394.275,351263,164730,170164,251035,51,10.0,366.97,346080,164359,171964,119785,50,11.0,341.526,300410,135732,147020,156394,56,11.0,392.632,396755,181774,196803,99349,49,61.22108,9.75998,0.0,0.0115,0.01378,0.0027,3.55898,5.9,4.8,7.5,0.1,48.1,0.0,0,0.0,0,1.984,1.24,1.42,1.016
757,1/28/2020,10.0,390.907,351263,164730,170164,398954,51,12.0,378.795,346080,164359,171964,193968,50,13.0,373.487,300410,135732,147020,350555,56,16.0,370.897,396755,181774,196803,190323,49,57.68254,11.40598,0.0,0.02137,0.0169,0.00498,3.78596,6.8,4.3,9.9,0.0,49.4,0.0,0,0.0,0,3.61,2.424,3.022,1.678
758,1/29/2020,15.0,390.799,351263,164730,170164,412392,51,17.0,379.505,346080,164359,171964,204464,50,17.0,376.551,300410,135732,147020,374044,56,16.0,367.121,396755,181774,196803,198431,49,56.52236,11.13044,0.0,0.02193,0.01681,0.00493,3.71029,6.0,3.2,9.6,0.0,46.4,0.0,0,0.0,0,4.224,2.752,3.474,1.936
759,1/30/2020,13.0,390.977,351263,164730,170164,411957,51,17.0,380.106,346080,164359,171964,207340,50,17.0,377.694,300410,135732,147020,374581,56,16.0,366.697,396755,181774,196803,198565,49,49.36552,10.57211,0.0,0.02188,0.021,0.00563,4.13099,5.2,1.4,10.4,0.0,47.0,0.0,0,0.0,0,4.364,2.758,3.672,2.064
760,1/31/2020,27.0,393.374,351263,164730,170164,423525,51,25.0,382.311,346080,164359,171964,210183,50,27.0,379.335,300410,135732,147020,380557,56,27.0,367.688,396755,181774,196803,197738,49,43.49938,8.81009,0.0,0.01834,0.01583,0.00675,5.34807,3.9,1.4,8.9,0.0,59.6,0.0,0,0.0,0,4.118,2.576,3.468,1.824
761,2/1/2020,70.0,408.672,351032,165100,170000,315171,51,64.0,386.522,346072,164844,171835,154480,50,64.0,362.383,299797,135797,146688,224799,56,69.0,386.426,396314,182034,196483,133238,49,44.17373,8.78834,0.0,0.01089,0.01415,0.0026,10.20959,2.6,-1.2,7.6,0.0,66.6,0.0,0,0.0,0,3.236,2.158,2.398,1.574
762,2/2/2020,69.0,409.811,351032,165100,170000,229445,51,69.0,389.622,346072,164844,171835,109716,50,67.0,357.552,299797,135797,146688,155088,56,73.0,394.332,396314,182034,196483,96685,49,51.55536,9.75998,0.0,0.01229,0.01392,0.00414,13.01225,1.5,-2.1,5.3,0.0,52.3,0.0,0,0.0,0,2.868,1.794,1.994,1.148
763,2/3/2020,24.0,395.204,351032,165100,170000,388588,51,23.0,388.01,346072,164844,171835,192167,50,25.0,379.582,299797,135797,146688,354680,56,25.0,369.967,396314,182034,196483,189554,49,56.60938,11.23196,0.0,0.02281,0.01755,0.00842,5.43208,-0.4,-2.9,3.0,0.0,43.6,0.0,0,0.0,0,3.4,2.112,2.962,1.484
764,2/4/2020,25.0,394.515,351032,165100,170000,390293,51,23.0,387.477,346072,164844,171835,191779,50,23.0,380.239,299797,135797,146688,361161,56,25.0,367.34,396314,182034,196483,189950,49,51.35958,10.71713,0.0,0.0257,0.0182,0.01066,3.24166,-1.6,-6.0,3.9,1.7,50.3,0.0,0,0.0,0,2.76,1.772,2.416,1.066
765,2/5/2020,23.0,392.942,351032,165100,170000,377759,51,19.0,388.845,346072,164844,171835,181995,50,22.0,379.144,299797,135797,146688,356096,56,22.0,367.853,396314,182034,196483,184240,49,48.45914,9.72373,0.0,0.02221,0.01983,0.00861,2.06566,-8.3,-11.0,-4.9,0.0,37.3,0.0,0,0.0,0,2.652,1.548,2.12,0.972
766,2/6/2020,39.0,392.323,351032,165100,170000,373181,51,33.0,387.731,346072,164844,171835,182240,50,36.0,379.042,299797,135797,146688,350137,56,38.0,368.201,396314,182034,196483,181564,49,48.05307,9.15089,0.0,0.02225,0.0183,0.00926,2.02141,-6.4,-11.8,0.4,0.0,36.4,0.0,0,0.0,0,2.838,1.734,2.284,1.012
767,2/7/2020,37.0,393.358,351032,165100,170000,401470,51,31.0,387.426,346072,164844,171835,195713,50,36.0,376.347,299797,135797,146688,364244,56,37.0,367.817,396314,182034,196483,190313,49,42.47697,8.77383,0.0,0.02165,0.01629,0.00558,3.29279,-1.7,-7.2,2.2,0.0,45.1,0.0,0,0.0,0,3.128,2.094,2.622,1.362
768,2/8/2020,39.0,409.622,351032,165100,170000,303369,51,37.0,391.725,346072,164844,171835,141229,50,41.0,361.538,299797,135797,146688,216666,56,39.0,386.894,396314,182034,196483,130807,49,39.95359,7.82394,0.0,0.01029,0.01452,0.0019,5.03354,-0.1,-2.3,3.7,0.0,48.1,0.0,0,0.0,0,2.704,1.858,2.048,1.252
769,2/9/2020,36.0,412.287,351032,165100,170000,227278,51,33.0,390.822,346072,164844,171835,104579,50,36.0,355.797,299797,135797,146688,153078,56,37.0,393.05,396314,182034,196483,95027,49,50.852,10.27481,0.0,0.01182,0.01825,0.00232,3.97582,-0.5,-5.6,4.1,0.0,51.1,0.0,0,0.0,0,2.606,1.64,1.892,1.078
770,2/10/2020,50.0,396.984,351032,165100,170000,385517,51,46.0,388.487,346072,164844,171835,190788,50,48.0,375.713,299797,135797,146688,349735,56,49.0,369.12,396314,182034,196483,187455,49,57.30548,11.78304,0.0,0.02402,0.01923,0.00679,6.88452,4.0,-0.7,9.6,0.0,49.4,0.0,0,0.0,0,3.906,2.54,3.406,1.568
771,2/11/2020,58.0,393.488,351032,165100,170000,396649,51,52.0,388.454,346072,164844,171835,197364,50,55.0,377.55,299797,135797,146688,361423,56,54.0,366.754,396314,182034,196483,192093,49,53.61467,11.25371,0.0,0.02607,0.01937,0.0053,7.45383,6.8,-0.5,14.6,0.0,37.0,0.0,0,0.0,0,4.614,3.094,4.108,1.982
772,2/12/2020,47.0,394.749,351032,165100,170000,383348,51,49.0,389.464,346072,164844,171835,184361,50,48.0,379.361,299797,135797,146688,356156,56,47.0,368.001,396314,182034,196483,186386,49,53.99173,10.81864,0.0,0.02207,0.0209,0.00558,4.25202,7.4,6.5,8.2,6.7,73.4,0.0,0,0.0,0,1.238,0.752,1.204,0.576
773,2/13/2020,65.0,394.218,351032,165100,170000,406238,51,70.0,388.316,346072,164844,171835,201553,50,72.0,377.706,299797,135797,146688,367063,56,74.0,366.225,396314,182034,196483,194220,49,50.10514,10.55035,0.0,0.02333,0.01853,0.0061,9.10889,6.5,4.9,8.7,0.0,84.8,0.0,0,0.0,0,3.71,2.69,3.394,1.764
774,2/14/2020,82.0,396.082,351032,165100,170000,437298,51,84.0,386.95,346072,164844,171835,213972,50,83.0,377.117,299797,135797,146688,381567,56,81.0,365.011,396314,182034,196483,200614,49,47.68327,9.47719,0.0,0.02146,0.0175,0.00479,12.42344,8.1,3.2,14.7,0.0,70.3,0.0,0,0.0,0,4.814,3.004,3.986,2.126
775,2/15/2020,57.0,409.576,351032,165100,170000,339440,51,62.0,388.725,346072,164844,171835,164502,50,58.0,361.226,299797,135797,146688,239500,56,59.0,383.727,396314,182034,196483,143697,49,44.81183,8.35327,0.0,0.01154,0.01322,0.0033,13.49527,9.8,6.2,15.6,2.0,63.0,0.0,0,0.0,0,3.718,2.248,2.902,1.738
776,2/16/2020,22.0,410.85,351032,165100,170000,244856,51,23.0,390.58,346072,164844,171835,108534,50,25.0,356.113,299797,135797,146688,160791,56,24.0,392.695,396314,182034,196483,100820,49,52.97657,9.52795,0.0,0.01266,0.01327,0.00242,4.02034,-1.4,-4.3,7.7,13.4,81.1,0.0,0,0.0,0,0.948,0.538,0.612,0.468
777,2/17/2020,25.0,394.541,351032,165100,170000,399376,51,27.0,389.426,346072,164844,171835,186594,50,31.0,377.248,299797,135797,146688,360101,56,29.0,368.847,396314,182034,196483,191108,49,59.6766,10.48509,0.0,0.02212,0.01876,0.00428,2.17952,-5.9,-7.1,-3.9,1.0,64.3,0.0,0,0.0,0,1.54,0.996,1.388,0.746
778,2/18/2020,16.0,393.663,351032,165100,170000,398402,51,20.0,389.196,346072,164844,171835,189358,50,22.0,378.471,299797,135797,146688,362848,56,25.0,366.103,396314,182034,196483,190785,49,53.33188,10.60836,0.0,0.02202,0.0169,0.00339,2.19516,-4.1,-8.3,1.3,0.0,44.0,0.0,0,0.0,0,2.106,1.452,2.12,0.968
779,2/19/2020,32.0,392.788,351032,165100,170000,404558,51,29.0,391.505,346072,164844,171835,195350,50,27.0,374.935,299797,135797,146688,357200,56,33.0,365.451,396314,182034,196483,192915,49,47.67602,9.5207,0.0,0.02496,0.01606,0.00349,3.00989,1.0,-4.4,6.4,0.0,56.8,0.0,0,0.0,0,3.774,2.448,3.206,1.628
780,2/20/2020,56.0,392.51,351032,165100,170000,399242,51,54.0,389.305,346072,164844,171835,192019,50,55.0,373.249,299797,135797,146688,347111,56,61.0,364.734,396314,182034,196483,191007,49,46.29105,9.65122,0.0,0.02328,0.01657,0.00293,5.79308,4.6,-0.6,10.8,0.0,62.6,0.0,0,0.0,0,3.964,2.766,3.602,1.916
781,2/21/2020,59.0,394.76,351032,165100,170000,402060,51,59.0,389.966,346072,164844,171835,190838,50,59.0,371.286,299797,135797,146688,341362,56,65.0,366.609,396314,182034,196483,191623,49,42.23769,8.60706,0.0,0.01858,0.01699,0.00265,7.02558,6.7,2.1,10.9,4.2,66.3,0.0,0,0.0,0,3.37,2.23,2.83,1.494
782,2/22/2020,74.0,407.479,351032,165100,170000,270269,51,64.0,391.814,346072,164844,171835,122924,50,68.0,355.896,299797,135797,146688,185680,56,72.0,386.201,396314,182034,196483,120050,49,41.58509,7.75868,0.0,0.0114,0.01206,0.0026,12.08432,4.0,0.0,7.9,3.1,62.0,0.0,0,0.0,0,2.22,1.28,1.55,0.88
783,2/23/2020,23.0,409.583,351032,165100,170000,188838,51,21.0,390.923,346072,164844,171835,81531,50,21.0,353.453,299797,135797,146688,126194,56,25.0,392.42,396314,182034,196483,80939,49,49.30751,8.40403,0.0,0.01071,0.0142,0.00181,6.00115,2.5,-2.5,8.0,0.0,48.6,1.0,3,0.333333333,1,2.934,1.742,2.32,1.298
784,2/24/2020,40.0,391.852,351032,165100,170000,326804,51,33.0,389.201,346072,164844,171835,159742,50,36.0,373.602,299797,135797,146688,302241,56,37.0,369.148,396314,182034,196483,166473,49,49.98187,8.95511,0.0,0.01918,0.02011,0.00256,5.08803,7.0,0.8,12.2,0.0,51.8,1.0,3,0.333333333,1,3.89,2.698,3.746,1.756
785,2/25/2020,18.0,391.384,351032,165100,170000,297493,51,21.0,390.429,346072,164844,171835,142277,50,19.0,375.965,299797,135797,146688,285479,56,20.0,369.925,396314,182034,196483,155283,49,47.76303,8.79559,0.0,0.02188,0.01848,0.00209,2.59789,6.7,4.7,9.4,16.6,73.5,1.0,3,0.333333333,1,1.844,1.186,1.616,0.878
786,2/26/2020,17.0,392.082,351032,165100,170000,302084,51,16.0,392.112,346072,164844,171835,151815,50,18.0,378.084,299797,135797,146688,286759,56,19.0,369.323,396314,182034,196483,155207,49,47.77028,9.34667,0.0,0.02193,0.01909,0.00265,3.80538,6.4,2.8,10.4,0.0,59.6,1.0,3,0.333333333,1,3.982,2.758,3.67,1.872
787,2/27/2020,12.0,392.544,351032,165100,170000,295713,51,12.0,389.513,346072,164844,171835,148900,50,13.0,377.334,299797,135797,146688,278978,56,12.0,370.157,396314,182034,196483,153031,49,46.5811,9.47719,0.0,0.01927,0.01657,0.00209,3.6511,6.1,1.3,12.5,0.0,54.0,1.0,3,0.333333333,1,4.452,2.796,4.042,2.036
788,2/28/2020,25.0,395.297,351032,165100,170000,287888,51,22.0,389.477,346072,164844,171835,140746,50,24.0,375.763,299797,135797,146688,269264,56,25.0,373.178,396314,182034,196483,149024,49,41.62859,8.28076,0.0,0.0183,0.03325,0.00237,2.72423,4.5,3.6,5.9,3.9,79.4,1.0,3,0.333333333,1,1.418,1.038,1.346,0.662
789,2/29/2020,27.0,406.233,351032,165100,170000,184835,51,23.0,389.396,346072,164844,171835,94094,50,23.0,358.504,299797,135797,146688,138427,56,25.0,389.945,396314,182034,196483,93204,49,43.09332,8.38952,0.0,0.01229,0.01499,0.00186,4.78584,7.7,4.5,13.0,0.5,68.6,3.0,3,1.0,5,4.004,2.424,3.872,1.858
790,3/1/2020,45.0,409.128,350417,165287,169568,129416,51,41.0,387.538,346156,165279,171896,60421,50,42.0,353.794,299042,135643,146300,88934,56,46.0,396.778,395619,182220,196076,62645,49,57.66079,10.57936,0.0,0.01238,0.01578,0.00284,9.26974,5.8,3.2,10.1,0.2,71.8,3.0,3,1.0,5,2.734,1.692,2.444,1.424
791,3/2/2020,37.0,395.282,350417,165287,169568,281445,51,34.0,388.486,346156,165279,171896,141524,50,37.0,374.877,299042,135643,146300,267067,56,41.0,373.067,395619,182220,196076,147518,49,58.22637,10.60836,0.0,0.02086,0.02109,0.00386,5.27957,3.4,0.0,7.6,0.0,55.3,3.0,3,1.0,5,3.838,2.644,4.144,1.802
792,3/3/2020,47.0,393.264,350417,165287,169568,281455,51,41.0,388.079,346156,165279,171896,142397,50,41.0,376.689,299042,135643,146300,268723,56,46.0,370.622,395619,182220,196076,147427,49,57.26198,10.50685,0.0,0.02472,0.01895,0.00274,5.71336,4.8,0.3,10.5,0.0,57.0,3.0,3,1.0,5,4.254,2.712,4.168,2.026
793,3/4/2020,44.0,392.042,350417,165287,169568,279656,51,41.0,387.619,346156,165279,171896,138950,50,44.0,374.47,299042,135643,146300,265534,56,47.0,370.765,395619,182220,196076,146559,49,55.88427,10.28931,0.0,0.02165,0.02039,0.00377,4.7409,2.2,-1.3,4.6,0.0,53.4,3.0,3,1.0,5,3.328,2.302,3.072,1.586
794,3/5/2020,34.0,393.282,350417,165287,169568,284392,51,33.0,386.473,346156,165279,171896,139725,50,34.0,376.799,299042,135643,146300,267931,56,39.0,370.228,395619,182220,196076,146663,49,55.25342,9.95576,0.0,0.02426,0.01797,0.00363,4.05136,1.4,-2.8,6.3,0.0,47.5,3.0,3,1.0,5,3.72,2.436,3.628,1.804
795,3/6/2020,42.0,393.965,350417,165287,169568,301568,51,37.0,385.056,346156,165279,171896,148663,50,32.0,375.254,299042,135643,146300,275583,56,41.0,369.846,395619,182220,196076,151339,49,49.5468,9.69472,0.0,0.02198,0.02235,0.00307,4.04507,3.7,-2.5,10.1,0.0,46.8,3.0,3,1.0,5,4.38,2.914,4.478,2.0
796,3/7/2020,55.0,405.322,350417,165287,169568,203513,51,49.0,383.598,346156,165279,171896,97424,50,54.0,356.367,299042,135643,146300,147856,56,54.0,386.037,395619,182220,196076,96177,49,51.30882,9.03487,0.0,0.01182,0.01643,0.00256,6.63249,7.0,1.3,14.2,0.0,39.5,3.0,3,1.0,5,5.144,2.64,4.646,2.178
797,3/8/2020,61.0,406.737,350417,165287,169568,158008,51,53.0,381.288,346156,165279,171896,68333,50,56.0,350.971,299042,135643,146300,100770,56,58.0,390.799,395619,182220,196076,67798,49,66.8987,9.37567,0.0,0.0122,0.01881,0.00381,10.69368,9.3,2.3,16.9,0.0,43.8,3.0,3,1.0,5,7.346,3.2,6.236,2.536
798,3/9/2020,61.0,393.549,350417,165287,169568,302241,51,51.0,384.06,346156,165279,171896,146640,50,61.0,372.459,299042,135643,146300,276412,56,54.0,369.932,395619,182220,196076,153805,49,73.10564,11.31172,0.0,0.02212,0.01937,0.004,9.13259,11.1,4.8,17.6,0.0,37.6,3.0,3,1.0,5,6.842,3.544,5.984,2.556
799,3/10/2020,33.0,393.139,350417,165287,169568,282951,51,31.0,385.05,346156,165279,171896,134136,50,36.0,374.703,299042,135643,146300,270908,56,34.0,371.744,395619,182220,196076,147362,49,64.74512,10.5431,0.0,0.02351,0.01886,0.00316,4.15646,6.4,3.2,10.8,11.8,78.4,3.0,3,1.0,5,1.268,0.746,0.942,0.636
800,3/11/2020,35.0,392.211,350417,165287,169568,300837,51,29.0,384.622,346156,165279,171896,144389,50,31.0,374.65,299042,135643,146300,279504,56,33.0,369.779,395619,182220,196076,152310,49,61.54738,10.09353,0.0,0.02407,0.02212,0.00386,3.7135,3.8,0.0,8.3,0.0,41.8,3.0,3,1.0,5,5.178,3.154,4.606,2.406
801,3/12/2020,36.0,391.879,350417,165287,169568,297886,51,30.0,383.627,346156,165279,171896,140974,50,33.0,374.269,299042,135643,146300,274185,56,35.0,368.321,395619,182220,196076,149163,49,57.70429,10.1733,0.0,0.02258,0.02132,0.00461,3.61934,6.8,0.2,13.3,0.0,49.8,3.0,3,1.0,5,6.02,3.204,5.246,2.418
802,3/13/2020,34.0,392.709,350417,165287,169568,311412,51,27.0,382.424,346156,165279,171896,145473,50,31.0,374.33,299042,135643,146300,280300,56,30.0,368.6,395619,182220,196076,152406,49,51.96142,8.96961,0.0,0.0216,0.01569,0.00302,3.38877,4.9,-0.1,8.7,0.5,41.0,3.0,3,1.0,5,5.116,3.126,4.624,2.276
803,3/14/2020,38.0,403.44,350417,165287,169568,218378,51,35.0,383.103,346156,165279,171896,99075,50,37.0,356.256,299042,135643,146300,156705,56,41.0,383.195,395619,182220,196076,99990,49,47.34246,7.96896,0.0,0.0122,0.01173,0.00232,3.23598,3.6,-2.7,8.6,0.0,48.1,3.0,3,1.0,5,5.064,2.764,4.422,2.358
804,3/15/2020,42.0,404.362,350417,165287,169568,156390,51,34.0,383.811,346156,165279,171896,66250,50,39.0,353.565,299042,135643,146300,102596,56,40.0,390.474,395619,182220,196076,67988,49,65.42672,10.16605,0.0,0.01485,0.01252,0.00344,3.62697,4.0,0.2,8.5,0.0,48.3,3.0,3,1.0,5,4.026,2.358,3.562,1.808
805,3/16/2020,22.0,391.378,350417,165287,169568,297310,51,20.0,389.242,346156,165279,171896,145916,50,22.0,375.398,299042,135643,146300,276343,56,24.0,369.965,395619,182220,196076,152092,49,68.60271,11.44949,0.0,0.03255,0.01881,0.0074,2.4695,3.6,-2.1,9.1,0.0,42.4,3.0,3,1.0,5,4.528,2.866,4.348,2.006
806,3/17/2020,50.0,390.853,350417,165287,169568,294958,51,44.0,388.283,346156,165279,171896,142173,50,45.0,376.94,299042,135643,146300,276395,56,48.0,368.705,395619,182220,196076,150946,49,64.45507,11.34798,0.0,0.03124,0.01783,0.00912,4.76014,6.6,3.1,12.3,0.0,65.8,3.0,3,1.0,5,5.428,3.126,4.76,2.362
807,3/18/2020,57.0,390.716,350417,165287,169568,310399,51,55.0,387.642,346156,165279,171896,149601,50,56.0,376.651,299042,135643,146300,284107,56,68.0,367.317,395619,182220,196076,154956,49,65.86904,12.43564,0.0,0.03227,0.01913,0.01192,8.28788,10.0,2.7,17.0,0.0,45.8,3.0,3,1.0,5,8.032,3.89,6.412,2.934
808,3/19/2020,63.0,390.131,350417,165287,169568,288930,51,50.0,388.175,346156,165279,171896,137575,50,55.0,377.606,299042,135643,146300,271726,56,58.0,368.687,395619,182220,196076,147326,49,59.61859,11.10144,0.0,0.03702,0.01709,0.01131,6.90576,9.1,5.8,12.1,0.0,49.0,3.0,3,1.0,5,2.844,1.926,2.402,1.308
809,3/20/2020,45.0,392.665,350417,165287,169568,329276,51,35.0,386.268,346156,165279,171896,157858,50,36.0,376.504,299042,135643,146300,292176,56,43.0,367.329,395619,182220,196076,160292,49,52.60677,9.8615,0.0,0.02924,0.01681,0.00963,4.61573,8.8,3.1,14.0,0.0,39.6,3.0,3,1.0,5,6.322,3.66,5.5,2.828
810,3/21/2020,58.0,403.073,350417,165287,169568,234935,51,48.0,383.25,346156,165279,171896,105771,50,47.0,355.688,299042,135643,146300,162784,56,51.0,381.746,395619,182220,196076,104246,49,50.88826,9.88325,0.0,0.01774,0.01271,0.00698,7.87416,12.8,7.9,19.5,0.0,56.5,3.0,3,1.0,5,8.388,3.984,7.204,3.256
811,3/22/2020,42.0,404.524,350417,165287,169568,182772,51,36.0,381.871,346156,165279,171896,72847,50,36.0,350.931,299042,135643,146300,110196,56,38.0,387.339,395619,182220,196076,72539,49,62.69306,13.05924,0.0,0.01913,0.0128,0.00768,6.02309,11.0,6.1,16.5,0.0,37.5,3.0,3,1.0,5,9.314,3.804,7.798,2.982
812,3/23/2020,53.0,391.209,350417,165287,169568,308757,51,43.0,387.229,346156,165279,171896,149935,50,46.0,376.46,299042,135643,146300,276815,56,47.333,368.365,395619,182220,196076,154635,49,69.60336,13.74809,0.0,0.02994,0.01797,0.0108,4.78622,10.6,5.4,17.0,0.0,37.9,3.0,3,1.0,5,7.918,4.2,6.9,3.052
813,3/24/2020,60.0,389.922,350417,165287,169568,308959,51,51.0,387.907,346156,165279,171896,149019,50,54.0,376.893,299042,135643,146300,283149,56,57.0,366.409,395619,182220,196076,154617,49,63.67195,11.8483,0.0,0.02999,0.01839,0.00838,6.90105,11.4,5.3,17.9,0.0,35.0,3.0,3,1.0,5,8.888,4.524,7.802,3.572
814,3/25/2020,53.0,391.745,350417,165287,169568,319491,51,41.0,388.198,346156,165279,171896,153567,50,48.0,376.45,299042,135643,146300,286530,56,52.0,364.54,395619,182220,196076,157155,49,60.36545,10.89841,0.0,0.03376,0.01806,0.00908,6.46703,12.5,6.1,19.2,0.0,33.6,3.0,3,1.0,5,9.53,4.944,8.19,3.71
815,3/26/2020,51.0,390.537,350417,165287,169568,300740,51,45.0,389.594,346156,165279,171896,149326,50,47.0,377.497,299042,135643,146300,281014,56,53.0,365.831,395619,182220,196076,153228,49,62.69306,10.58661,0.0,0.03362,0.01993,0.00936,5.76789,14.8,8.1,20.6,1.8,53.8,3.0,3,1.0,5,5.112,3.226,4.744,2.44
816,3/27/2020,42.0,393.254,350417,165287,169568,325854,51,34.0,388.467,346156,165279,171896,155259,52,38.0,376.933,299042,135643,146300,292586,56,39.0,366.632,395619,182220,196076,158005,49,58.48741,10.72438,0.0,0.02938,0.01564,0.00805,4.33971,11.9,6.7,15.8,2.0,56.4,3.0,3,1.0,5,6.652,4.272,6.254,3.296
817,3/28/2020,35.0,403.653,350417,165287,169568,241678,51,27.0,383.782,346156,165279,171896,110002,54,29.0,357.484,299042,135643,146300,166157,56,32.0,380.764,395619,182220,196076,105296,49,52.8243,9.78899,0.0,0.02146,0.01471,0.00693,3.09981,7.7,4.5,12.8,0.0,17.9,3.0,3,1.0,5,7.972,4.208,7.538,3.65
818,3/29/2020,39.0,404.757,350417,165287,169568,184674,51,37.0,384.054,346156,165279,171896,75103,54,37.0,352.303,299042,135643,146300,113343,56,41.0,387.309,395619,182220,196076,74296,49,60.87303,10.47059,0.0,0.02104,0.0135,0.00675,2.94306,8.7,1.3,16.1,0.0,30.6,3.0,3,1.0,5,8.954,4.228,8.56,3.634
819,3/30/2020,53.0,392.365,350417,165287,169568,311876,51,45.0,391.594,346156,165279,171896,153221,55,50.0,376.967,299042,135643,146300,283953,56,50.0,368.385,395619,182220,196076,156496,49,67.34101,11.09419,0.0,0.03092,0.01769,0.00982,3.7915,10.2,4.3,16.9,0.0,38.4,3.0,3,1.0,5,8.092,4.62,7.712,3.678
820,3/31/2020,54.0,392.352,350417,165287,169568,313343,51,45.0,390.879,346156,165279,171896,153176,55,47.0,377.405,299042,135643,146300,285856,56,50.0,366.572,395619,182220,196076,156807,49,64.48408,11.23196,0.0,0.03078,0.0183,0.00991,4.2021,11.9,4.7,18.6,0.0,34.5,3.0,3,1.0,5,8.884,5.112,8.16,4.226
821,4/1/2020,76.0,395.761,350016,165579,169213,316190,51,60.0,390.435,345793,165516,171621,151604,55,62.0,374.521,298249,135563,145833,288265,56,81.0,367.166,395072,182433,195784,157447,49,62.41751,10.04278,0.0,0.03115,0.01774,0.00977,6.92415,11.3,6.0,17.4,0.0,35.6,3.0,3,1.0,5,7.884,4.858,7.286,3.782
822,4/2/2020,38.0,398.126,350016,165579,169213,315045,51,34.0,389.841,345793,165516,171621,154532,55,35.0,371.434,298249,135563,145833,288289,56,30.0,366.478,395072,182433,195784,156711,49,62.37401,11.35523,0.0,0.03217,0.01704,0.00898,4.41245,9.3,3.4,15.5,0.0,41.4,3.0,3,1.0,5,8.456,4.742,7.528,3.82
823,4/3/2020,57.0,398.63,350016,165579,169213,334912,51,51.0,387.656,345793,165516,171621,160568,55,52.0,369.826,298249,135563,145833,298113,56,52.0,365.86,395072,182433,195784,161042,49,52.8098,9.83975,0.0,0.03017,0.01713,0.0095,5.61603,10.0,5.3,16.3,0.0,53.8,3.0,3,1.0,5,8.646,5.056,8.25,4.026
824,4/4/2020,75.0,409.82,350016,165579,169213,246645,51,58.0,385.264,345793,165516,171621,110681,55,64.0,350.867,298249,135563,145833,170859,56,64.0,380.78,395072,182433,195784,106172,49,49.8441,8.78108,0.0,0.01834,0.01187,0.00805,9.40279,8.9,5.0,13.3,0.0,36.4,3.0,3,1.0,5,8.18,4.69,7.456,3.976
825,4/5/2020,50.0,410.875,350016,165579,169213,178878,51,41.0,383.994,345793,165516,171621,76582,55,41.0,347.048,298249,135563,145833,114447,56,48.0,387.234,395072,182433,195784,74448,49,66.72467,10.92016,0.0,0.02035,0.01331,0.00828,4.45562,7.2,1.9,13.7,0.0,29.5,3.0,3,1.0,5,7.72,4.126,7.508,3.764
826,4/6/2020,57.0,399.065,350016,165579,169213,313392,51,45.0,390.193,345793,165516,171621,157343,55,47.0,371.131,298249,135563,145833,289567,56,53.0,370.016,395072,182433,195784,159486,49,73.58422,12.41389,0.0,0.03394,0.02025,0.00973,3.80729,9.3,2.9,16.1,0.0,38.3,3.0,3,1.0,5,7.918,4.534,7.668,3.556
827,4/7/2020,65.0,397.35,350016,165579,169213,317087,51,52.0,389.707,345793,165516,171621,157083,55,51.0,371.48,298249,135563,145833,294022,56,57.0,367.31,395072,182433,195784,159668,49,68.03712,12.78369,0.0,0.0312,0.019,0.0122,6.28723,10.6,6.0,16.8,0.0,56.6,3.0,3,1.0,5,8.646,5.03,7.918,4.182
828,4/8/2020,46.0,397.297,350016,165579,169213,317553,51,37.0,390.205,345793,165516,171621,158082,55,39.0,371.871,298249,135563,145833,295663,56,40.0,366.699,395072,182433,195784,160835,49,64.26655,11.93532,0.0,0.03478,0.01792,0.0101,3.80347,9.4,5.2,14.2,0.0,25.5,3.0,3,1.0,5,7.936,5.264,7.606,4.034
829,4/9/2020,48.0,396.802,350016,165579,169213,316962,51,40.0,390.626,345793,165516,171621,158988,55,38.0,371.586,298249,135563,145833,295454,56,47.0,366.569,395072,182433,195784,160219,49,63.87499,11.522,0.0,0.04335,0.01788,0.01001,3.13581,8.9,4.3,14.7,0.0,44.6,3.0,3,1.0,5,8.236,5.152,7.44,4.216
