date,air_GW,real_pop_GW,pop_GW,pop_male_GW,pop_female_GW,mvpop_GW,station_GW,air_DDM,real_pop_DDM,pop_DDM,pop_male_DDM,pop_female_DDM,mvpop_DDM,station_DDM,air_SD,real_pop_SD,pop_SD,pop_male_SD,pop_female_SD,mvpop_SD,station_SD,air_JL,real_pop_JL,pop_JL,pop_male_JL,pop_female_JL,mvpop_JL,station_JL,keyword_diet,keyword_exercise,keyword_healthypleasure,keyword_environment,keyword_green,keyword_dust,keyword_,temp_avg,temp_low,temp_high,rain(mm),relative_humidity,distance_stage,distance_total,distance_value,distance_nominal,GW_demand,DDM_demand,SD_demand,JL_demand
12/22/2019,1.12,0.75322542,0.010323959,-0.075124378,0.018269948,-0.169117117,0,1.125,0.385422169,0.009086975,-0.037820801,0.042939481,-0.351404178,0,0.888888889,-0.32755239,0.037282067,-0.04109589,0.036272401,-0.858521073,0,1.166666667,1.460275638,0.030373832,-0.044409018,0.030666405,-0.799170236,0,-0.594880656,-0.54902111,0,-0.772409779,-1.110629067,-0.250803859,0.595171749,-0.556818182,-0.489010989,-0.628571429,1,0.110599078,0,0,0,0,-0.413057531,-0.41023166,-0.519888624,-0.370169082
12/23/2019,0.72,0.104753431,0.010323959,-0.075124378,0.018269948,0.690548451,0,1.041666667,0.281785256,0.009086975,-0.037820801,0.042939481,0.589130346,0,0.666666667,0.826262001,0.037282067,-0.04109589,0.036272401,0.48713554,0,0.916666667,-0.05451966,0.030373832,-0.044409018,0.030666405,0.496500366,0,-0.399823261,-0.192812461,0,-0.263096624,-0.303687636,0.411575563,1.344422735,-0.596590909,-0.489010989,-0.811428571,9.666666667,0.894009217,0,0,0,0,-0.364253394,-0.362451737,-0.3858393,-0.376207729
12/24/2019,1.08,0.24834879,0.010323959,-0.075124378,0.018269948,1.009340771,0,1.833333333,0.159397872,0.009086975,-0.037820801,0.042939481,0.757658844,0,1.185185185,0.879890575,0.037282067,-0.04109589,0.036272401,0.60037492,0,1.583333333,-0.124510201,0.030373832,-0.044409018,0.030666405,0.57262674,0,-1.124006376,-1.098037713,0,-0.610011641,-0.373101952,-0.048231511,1.268483168,-0.744318182,-0.664835165,-0.737142857,0,0.31797235,0,0,0,0,-0.307692308,-0.25965251,-0.289976134,-0.2602657
12/25/2019,0.56,0.692378769,0.010323959,-0.075124378,0.018269948,-0.118768723,0,0.875,0.188598808,0.009086975,-0.037820801,0.042939481,-0.27650564,0,0.444444444,-0.210901208,0.037282067,-0.04109589,0.036272401,-0.769182874,0,0.875,1.337251723,0.030373832,-0.044409018,0.030666405,-0.771486561,0,-0.82744883,-0.781047755,0,-1.065192084,-0.121475054,-0.490353698,1.093375748,-0.676136364,-0.653846154,-0.731428571,0,-0.00921659,0,0,0,0,-0.441499677,-0.465250965,-0.556483691,-0.400362319
12/26/2019,0.56,0.137298518,0.010323959,-0.075124378,0.018269948,0.634602149,0,0.625,0.14374104,0.009086975,-0.037820801,0.042939481,0.612598917,0,0.444444444,0.86853515,0.037282067,-0.04109589,0.036272401,0.461667727,0,0.916666667,-0.051952439,0.030373832,-0.044409018,0.030666405,0.460056412,0,-0.345101123,-0.042486164,0,-0.452852154,0.080260304,0.112540193,0.7363742,-0.676136364,-0.637362637,-0.874285714,1,-0.092165899,0,0,0,0,-0.452488688,-0.402509653,-0.494033413,-0.403985507
12/27/2019,0,0.087779337,0.010323959,-0.075124378,0.018269948,0.83654634,0,0,0.067682789,0.009086975,-0.037820801,0.042939481,0.828770377,0,-0.074074074,0.85805719,0.037282067,-0.04109589,0.036272401,0.556629733,0,0.416666667,-0.16781516,0.030373832,-0.044409018,0.030666405,0.527377737,0,-0.464253871,-0.522876819,0,-0.631548312,0.262472885,-0.007234727,0.12237709,-0.886363636,-0.758241758,-0.96,0,-0.718894009,0,0,0,0,-0.381706529,-0.3503861,-0.431980907,-0.341183575
12/28/2019,0.44,0.469251566,0.010323959,-0.075124378,0.018269948,0.291943339,0,0.458333333,0.119256018,0.009086975,-0.037820801,0.042939481,0.349653197,0,0.259259259,-0.172086301,0.037282067,-0.04109589,0.036272401,-0.413095437,0,0.5,1.017227402,0.030373832,-0.044409018,0.030666405,-0.269852403,0,-0.621358638,-0.630721458,0,-1.081490105,-1.019522777,-0.643890675,0.049422694,-0.727272727,-0.703296703,-0.76,0,-0.617511521,0,0,0,0,-0.4062702,-0.393339768,-0.533412888,-0.324275362
12/29/2019,0.44,0.521576948,0.010323959,-0.075124378,0.018269948,-0.389447878,0,0.583333333,0.110239191,0.009086975,-0.037820801,0.042939481,-0.477583375,0,0.333333333,-0.53096934,0.037282067,-0.04109589,0.036272401,-0.940923242,0,0.541666667,1.637886772,0.030373832,-0.044409018,0.030666405,-0.926947931,0,0.035304586,-0.042486164,0,-0.992433062,-0.676789588,-0.557877814,0.097083402,-0.573863636,-0.445054945,-0.754285714,4.666666667,-0.391705069,0,0,0,0,-0.512605042,-0.504343629,-0.640413683,-0.450483092
12/30/2019,0.12,0.051504055,0.010323959,-0.075124378,0.018269948,0.610729105,0,0.25,0.039990945,0.009086975,-0.037820801,0.042939481,0.576316968,0,0.037037037,0.572571488,0.037282067,-0.04109589,0.036272401,0.363150671,0,0.25,0.105661397,0.030373832,-0.044409018,0.030666405,0.366946737,0,-0.022064986,0.183005534,0,-0.512223516,-0.273318872,-0.217041801,0.134460642,-0.636363636,-0.818681319,-0.72,1.333333333,0.428571429,0,0,0,0,-0.485778927,-0.453667954,-0.50477327,-0.436594203
12/31/2019,-0.44,0.177303994,0.010323959,-0.075124378,0.018269948,0.614970142,0,-0.25,-0.083830076,0.009086975,-0.037820801,0.042939481,0.394554314,0,-0.333333333,0.311087024,0.037282067,-0.04109589,0.036272401,0.214487999,0,-0.333333333,0.283610323,0.030373832,-0.044409018,0.030666405,0.249735102,0,-0.721535073,-0.89542734,0,-0.870197905,-0.414316703,-0.359324759,-0.246808696,-1.238636364,-1.104395604,-1.365714286,0,-1,0,0,0,0,-0.578215902,-0.516891892,-0.584725537,-0.480072464
1/1/2020,0,0.442524212,0,0,0,-0.860511153,0,0.083333333,-0.270995246,-0.015577672,0,0,-1.059397608,0,-0.037037037,-0.683183648,0,-0.137899543,0,-1.268148495,0,0.041666667,1.678692069,0,0,0,-1.350038056,0,0.374668995,0.441176471,0,-1.068102445,-1.030368764,-0.666398714,-0.106872971,-0.914772727,-0.862637363,-1.091428571,0.333333333,0.156682028,0,0,0,0,-0.637362637,-0.565637066,-0.679793158,-0.479468599
1/2/2020,1.12,-0.082714486,0,0,0,0.413497906,0,0.666666667,-0.09329963,-0.015577672,0,0,0.399535787,0,0.703703704,0.519665531,0,-0.137899543,0,0.259793124,0,1.208333333,0.09127145,0,0,0,0.263987345,0,0.764783784,1.205882353,0,-0.366123399,-0.464208243,-0.321543408,0.601622388,-0.732954545,-0.543956044,-0.891428571,0,0.202764977,0,0,0,0,-0.40206852,-0.366312741,-0.416865553,-0.354468599
1/3/2020,1.64,-0.03172376,0,0,0,0.648570698,0,1.166666667,-0.094582359,-0.015577672,0,0,0.619344943,0,1.037037037,0.613605864,0,-0.137899543,0,0.40367556,0,1.375,-0.159235238,0,0,0,0.408778187,0,0.12842059,0.098037713,0,-0.547729919,-0.221258134,-0.27733119,1.305829113,-0.795454545,-0.692307692,-0.845714286,0,-0.188940092,0,0,0,0,-0.354234001,-0.316119691,-0.364757359,-0.290458937
1/4/2020,0.84,0.607371411,0,0,0,0.167570154,0,0.833333333,0.010148646,-0.015577672,0,0,0.117655043,0,0.740740741,-0.186848353,0,-0.137899543,0,-0.525096241,0,1.041666667,1.026618025,0,0,0,-0.39383945,0,0.102824476,-0.166668169,0,-1.092549476,-0.726681128,-0.610128617,1.068139206,-0.721590909,-0.659340659,-0.76,0,-0.470046083,0,0,0,0,-0.39948287,-0.377413127,-0.53381066,-0.36352657
1/5/2020,0.56,0.58365559,0,0,0,-0.497033896,0,0.75,0.11054101,-0.015577672,0,0,-0.549862229,0,0.444444444,-0.500051616,0,-0.137899543,0,-1.008890972,0,0.833333333,1.63538711,0,0,0,-0.964526094,0,0.796116611,0.179738061,0,-0.902793946,-1.182212581,-0.553858521,0.787089471,-0.715909091,-0.681318681,-0.731428571,0,-0.709677419,0,0,0,0,-0.438590821,-0.457528958,-0.579952267,-0.373188406
1/6/2020,0,-0.029122891,0,0,0,0.438209981,0,0.291666667,0.046140496,-0.015577672,0,0,0.39927789,0,0.037037037,0.69293899,0,-0.137899543,0,0.329166806,0,0.666666667,0.089785164,0,0,0,0.343904368,0,1.281994838,0.774508302,0,-0.37427241,0.201735358,-0.475080386,0.271632973,-0.613636364,-0.472527473,-0.845714286,6,0.202764977,0,0,0,0,-0.615061409,-0.560810811,-0.674224344,-0.552536232
1/7/2020,-1.12,-0.046062763,0,0,0,0.361517335,0,-0.833333333,0.125028295,-0.015577672,0,0,0.167985558,0,-0.814814815,0.737225147,0,-0.137899543,0,0.291882302,0,-0.916666667,0.101810566,0,0,0,0.28732819,0,0.668579107,0.712417299,0,-0.206053551,-0.041214751,-0.490353698,-0.144402598,-0.431818182,-0.274725275,-0.668571429,154.3333333,1.566820276,0,0,0,0,-0.89010989,-0.831081081,-0.920445505,-0.752415459
1/8/2020,-0.24,-0.086923788,0,0,0,0.504624501,0,-0.25,0.162038784,-0.015577672,0,0,0.489636638,0,-0.259259259,0.800815526,0,-0.137899543,0,0.419696716,0,-0.166666667,0.051006621,0,0,0,0.364484308,0,0.382171272,0.692807954,0,-0.266006985,0,-0.528135048,0.105358615,-0.653409091,-0.527472527,-0.6,38.66666667,1.156682028,0,0,0,0,-0.53490627,-0.487451737,-0.523866348,-0.452898551
1/9/2020,0.44,-0.041100578,0,0,0,0.561396724,0,0.666666667,0.123255112,-0.015577672,0,0,0.606545139,0,0.518518519,0.773665738,0,-0.137899543,0,0.42230777,0,0.791666667,-0.085866775,0,0,0,0.415628218,0,0.176964167,0.271240829,0,-0.425494761,0.353579176,-0.467845659,0.32303263,-0.857954545,-0.675824176,-0.994285714,0,0.198156682,0,0,0,0,-0.381060116,-0.366795367,-0.424025457,-0.32910628
1/10/2020,0.96,-0.027788234,0,0,0,0.754085358,0,1.333333333,0.082811439,-0.015577672,0,0,0.764051959,0,0.962962963,0.684732115,0,-0.137899543,0,0.512750644,0,1.458333333,-0.097689501,0,0,0,0.515423762,0,-0.463812632,0.199347407,0,-0.417345751,5.140997831,-0.50562701,0.801853419,-0.823863636,-0.741758242,-0.868571429,0,0.087557604,0,0,0,0,-0.34841629,-0.357142857,-0.395385839,-0.349637681
1/11/2020,0.84,0.43116252,0,0,0,0.25102093,0,0.75,0.197464725,-0.015577672,0,0,0.322913415,0,0.666666667,-0.013110354,0,-0.137899543,0,-0.389067051,0,0.916666667,1.013444129,0,0,0,-0.274060919,0,-0.564871545,-0.794117647,0,-0.997671711,-0.718004338,-0.617363344,1.064609791,-0.795454545,-0.648351648,-0.885714286,0,-0.004608295,0,0,0,0,-0.470265029,-0.441602317,-0.57398568,-0.384661836
1/12/2020,0.4,0.488792307,0,0,0,-0.410161448,0,0.458333333,0.169961518,-0.015577672,0,0,-0.456042241,0,0.333333333,-0.33803035,0,-0.137899543,0,-0.876149031,0,0.791666667,1.616808539,0,0,0,-0.924903368,0,-0.038834496,0.192807954,0,-0.943538999,0.030368764,-0.587620579,0.692762658,-0.846590909,-0.697802198,-0.948571429,0,0.023041475,0,0,0,0,-0.526826115,-0.508687259,-0.620127287,-0.437198068
1/13/2020,-0.44,-0.150302864,0,0,0,0.459297181,0,-0.333333333,0.115256923,-0.015577672,0,0,0.557232636,0,-0.259259259,0.689274285,0,-0.137899543,0,0.329896562,0,-0.166666667,0.027428726,0,0,0,0.382213799,0,0.39320407,0.784310721,0,-0.385331781,-0.060737527,-0.483118971,0.085386263,-0.954545455,-0.763736264,-1.097142857,0,-0.460829493,0,0,0,0,-0.427278604,-0.392857143,-0.468973747,-0.399154589
1/14/2020,-0.12,-0.178193765,0,0,0,0.501327373,0,-0.208333333,0.136082396,-0.015577672,0,0,0.583931698,0,-0.148148148,0.718127387,0,-0.137899543,0,0.388685435,0,0,-0.069787867,0,0,0,0.393749907,0,0.09135044,0.503267473,0,-0.279394645,0.182212581,-0.512861736,-0.045246991,-0.920454545,-0.818681319,-0.96,0,-0.723502304,0,0,0,0,-0.388493859,-0.364864865,-0.402943516,-0.379227053
1/15/2020,0.04,-0.164778755,0,0,0,0.557286785,0,0.125,0.135139214,-0.015577672,0,0,0.653848764,0,0.037037037,0.842882213,0,-0.137899543,0,0.424115422,0,0.25,-0.058100257,0,0,0,0.422493172,0,-0.206089583,0.238561591,0,-0.295692666,0.718004338,-0.486334405,-0.049341058,-0.943181818,-0.857142857,-0.982857143,0,-0.746543779,0,0,0,0,-0.372010343,-0.367277992,-0.424821002,-0.381642512
1/16/2020,0.36,-0.167927176,0,0,0,0.55004359,0,0.416666667,0.042782766,-0.015577672,0,0,0.712431963,0,0.296296296,0.728605347,0,-0.137899543,0,0.407786295,0,0.541666667,-0.000337792,0,0,0,0.424880983,0,-0.326124809,0.039214184,0,-0.436554133,-0.041214751,-0.463826367,-0.064616595,-0.886363636,-0.807692308,-0.925714286,0,-0.829493088,0,0,0,0,-0.371040724,-0.364864865,-0.388623707,-0.39673913
1/17/2020,0.96,-0.126895041,0,0,0,0.73328002,0,0.916666667,-0.062363239,-0.015577672,0,0,0.846470213,0,0.703703704,0.584701146,0,-0.137899543,0,0.496106852,0,1,-0.077827321,0,0,0,0.492082917,0,-0.531773762,-0.084967821,0,-0.550640279,-0.394793926,-0.50562701,0.078238993,-0.823863636,-0.769230769,-0.828571429,0,-0.788018433,0,0,0,0,-0.362637363,-0.366795367,-0.393794749,-0.369565217
1/18/2020,1.08,0.404948496,0,0,0,0.224250608,0,1.125,0.073492794,-0.015577672,0,0,0.415620377,0,0.851851852,-0.093785486,0,-0.137899543,0,-0.38486928,0,1.291666667,1.070801243,0,0,0,-0.310654111,0,-0.71226784,-0.630721458,0,-0.932479627,-1.041214751,-0.643890675,0.436495022,-0.772727273,-0.730769231,-0.771428571,0,-0.594470046,0,0,0,0,-0.435681965,-0.435328185,-0.508750994,-0.376207729
1/19/2020,1.08,0.469388454,0,0,0,-0.470846962,0,1.083333333,0.09526145,-0.015577672,0,0,-0.461756682,0,0.851851852,-0.473314752,0,-0.137899543,0,-0.956750243,0,1.333333333,1.807796244,0,0,0,-0.952915367,0,-0.218446097,-0.496732527,0,-0.850989523,-0.57483731,-0.497588424,0.909378121,-0.681818182,-0.527472527,-0.805714286,2,0.082949309,0,0,0,0,-0.574660633,-0.552123552,-0.635640414,-0.498792271
1/20/2020,0.68,-0.185209267,0,0,0,0.494608573,0,0.75,-0.0699087,-0.015577672,0,0,0.764269135,0,0.592592593,0.572055332,0,-0.137899543,0,0.377457905,0,0.833333333,0.189636536,0,0,0,0.409524378,0,-0.141658973,0.179738061,0,-0.306169965,-0.132321041,-0.411575563,0.644277422,-0.75,-0.686813187,-0.794285714,0,-0.65437788,0,0,0,0,-0.417582418,-0.348938224,-0.397374702,-0.362922705
1/21/2020,0.24,-0.210738852,0,0,0,0.509979876,0,0.291666667,-0.115256923,-0.015577672,0,0,0.748808926,0,0.185185185,0.584391452,0,-0.137899543,0,0.397455897,0,0.333333333,0.026888258,0,0,0,0.428805946,0,-0.375992711,-0.009806926,0,-0.436554133,0.030368764,-0.490353698,0.13555593,-0.8125,-0.813186813,-0.794285714,0,-1.110599078,0,0,0,0,-0.374919198,-0.313706564,-0.368735084,-0.29468599
1/22/2020,0.36,-0.21138907,0,0,0,0.563592624,0,0.375,-0.268203426,-0.015577672,0,0,0.769929282,0,0.296296296,0.506297099,0,-0.137899543,0,0.409473438,0,0.5,0.034657479,0,0,0,0.429074574,0,-0.677404493,-0.575165402,0,-0.479627474,-0.455531453,-0.508842444,0.157669879,-0.619318182,-0.510989011,-0.662857143,0,-1.152073733,0,0,0,0,-0.316742081,-0.280888031,-0.353221957,-0.292874396
1/23/2020,1.04,-0.243044386,0,0,0,0.538572468,0,1.208333333,-0.493510903,-0.015577672,0,0,0.59788525,0,0.962962963,-0.109166925,0,-0.137899543,0,0.21118736,0,1.166666667,0.386434266,0,0,0,0.274538481,0,-1.075904038,-0.970588235,0,-0.734575087,-0.676789588,-0.587620579,0.280978984,-0.528409091,-0.505494505,-0.542857143,0,-0.539170507,0,0,0,0,-0.281512605,-0.280888031,-0.333731106,-0.240338164
1/24/2020,1.52,-0.908661579,0,0,0,-0.99503792,0,1.416666667,-1.209688372,-0.015577672,0,0,-0.98620933,0,1.296296296,-2.230308661,0,-0.137899543,0,-1.37738426,0,1.583333333,1.311917308,0,0,0,-1.353470533,0,-1.215356816,-1.513069892,0,-1.200814901,-1.676789588,-0.647909968,0.546713726,-0.630681818,-0.576923077,-0.685714286,0,0.092165899,0,0,0,0,-0.541693601,-0.52992278,-0.593874304,-0.394927536
1/25/2020,0.36,-1.562301085,0,0,0,-1.236298564,0,0.541666667,-1.605032823,-0.015577672,0,0,-1.370651392,0,0.407407407,-2.920924951,0,-0.137899543,0,-1.531061494,0,0.5,1.237805702,0,0,0,-1.45190801,0,-0.989408442,-1.290850174,0,-1.282305006,-1.798264642,-0.639871383,0.455616995,-0.545454545,-0.472527473,-0.605714286,0,0.096774194,0,0,0,0,-0.614738203,-0.583976834,-0.693715195,-0.495772947
1/26/2020,-0.52,-1.064645289,0,0,0,-0.817910683,0,-0.291666667,-1.448917226,-0.015577672,0,0,-1.020984621,0,-0.37037037,-2.593114483,0,-0.137899543,0,-1.281310883,0,-0.375,0.934941224,0,0,0,-1.226274867,0,-0.212709383,-0.486930108,0,-1.190337602,-1.646420824,-0.68488746,0.317824226,-0.477272727,-0.516483516,-0.428571429,0,-0.216589862,0,0,0,0,-0.470265029,-0.517857143,-0.526650756,-0.415458937
1/27/2020,-0.96,-0.089421991,0,0,0,-0.764258605,0,-0.875,-0.74251113,-0.015577672,0,0,-0.900723467,0,-0.851851852,-1.246567565,0,-0.137899543,0,-1.187058548,0,-0.833333333,1.9567626,0,0,0,-1.193203695,0,0.857016702,0.075160895,0,-1.011059371,-0.676789588,-0.594855305,-0.004499528,-0.454545455,-0.241758242,-0.68,0.333333333,-0.594470046,0,0,0,0,-0.606981254,-0.566602317,-0.682179793,-0.47705314
1/28/2020,-0.92,-0.204681565,0,0,0,0.205339644,0,-0.791666667,-0.296385724,-0.015577672,0,0,0.106199015,0,-0.777777778,0.40311758,0,-0.137899543,0,0.11285107,0,-0.625,0.488379949,0,0,0,0.164475353,0,0.641659277,0.816989959,0,-0.436554133,0,-0.411575563,0.026383533,-0.403409091,-0.269230769,-0.542857143,0,-0.534562212,0,0,0,0,-0.344214609,-0.280888031,-0.363564041,-0.277173913
1/29/2020,-0.72,-0.208377537,0,0,0,0.293424753,0,-0.583333333,-0.269599336,-0.015577672,0,0,0.248666404,0,-0.62962963,0.561267678,0,-0.137899543,0,0.270110133,0,-0.625,0.233279287,0,0,0,0.285477637,0,0.571050106,0.692807954,0,-0.403958091,-0.019522777,-0.415594855,0.016087819,-0.448863636,-0.32967033,-0.56,0,-0.67281106,0,0,0,0,-0.244990304,-0.201737452,-0.273667462,-0.199275362
1/30/2020,-0.8,-0.202286027,0,0,0,0.290573359,0,-0.583333333,-0.246925224,-0.015577672,0,0,0.287703772,0,-0.62962963,0.620264272,0,-0.137899543,0,0.273705353,0,-0.625,0.204634509,0,0,0,0.287477428,0,0.13548102,0.441176471,0,-0.406868452,0.889370933,-0.359324759,0.073328562,-0.494318182,-0.428571429,-0.514285714,0,-0.64516129,0,0,0,0,-0.222365869,-0.200289575,-0.234287987,-0.160628019
1/31/2020,-0.24,-0.12025598,0,0,0,0.366400755,0,-0.25,-0.163736512,-0.015577672,0,0,0.326293215,0,-0.259259259,0.704965418,0,-0.137899543,0,0.313714726,0,-0.166666667,0.271584921,0,0,0,0.275135434,0,-0.221535377,-0.352941176,0,-0.612922002,-0.232104121,-0.269292605,0.238925338,-0.568181818,-0.428571429,-0.6,0,-0.064516129,0,0,0,0,-0.262120233,-0.244208494,-0.27486078,-0.233091787
2/1/2020,1.48,0.40327162,-0.02741189,0.092039801,-0.030574198,-0.343851806,0,1.375,-0.004866823,-0.017308524,0.109185052,-0.037175793,-0.429791104,0,1.111111111,-0.170021679,-0.047711706,-0.078538813,-0.047598566,-0.729086466,0,1.583333333,1.537494933,-0.051518692,0.059212025,-0.062905445,-0.687450565,0,-0.180494078,-0.362743596,0,-1.046565774,-0.596529284,-0.602893891,0.900387229,-0.642045455,-0.571428571,-0.674285714,0,0.258064516,0,0,0,0,-0.404654169,-0.34507722,-0.487669053,-0.308574879
2/2/2020,1.44,0.442250436,-0.02741189,0.092039801,-0.030574198,-0.905779479,0,1.583333333,0.112087829,-0.017308524,0.109185052,-0.037175793,-1.037394975,0,1.222222222,-0.419376484,-0.047711706,-0.078538813,-0.047598566,-1.195802229,0,1.75,2.071611944,-0.051518692,0.059212025,-0.062905445,-1.232960735,0,0.268755846,0.075160895,0,-0.965075669,-0.646420824,-0.479099678,1.281719154,-0.704545455,-0.620879121,-0.805714286,0,-0.400921659,0,0,0,0,-0.464124111,-0.432915058,-0.568019093,-0.437198068
2/3/2020,-0.36,-0.057629787,-0.02741189,0.092039801,-0.030574198,0.13739127,0,-0.333333333,0.05127141,-0.017308524,0.109185052,-0.037175793,0.081753152,0,-0.333333333,0.717714463,-0.047711706,-0.078538813,-0.047598566,0.140467981,0,-0.25,0.425550601,-0.051518692,0.059212025,-0.062905445,0.15299894,0,0.576346189,0.738561591,0,-0.352735739,0.140997831,-0.135048232,0.250355799,-0.8125,-0.664835165,-0.937142857,0,-0.801843318,0,0,0,0,-0.378151261,-0.356177606,-0.375497216,-0.335748792
2/4/2020,-0.32,-0.08120872,-0.02741189,0.092039801,-0.030574198,0.148567421,0,-0.333333333,0.031162756,-0.017308524,0.109185052,-0.037175793,0.076486637,0,-0.407407407,0.75162589,-0.047711706,-0.078538813,-0.047598566,0.183858334,0,-0.25,0.248074585,-0.051518692,0.059212025,-0.062905445,0.158908771,0,0.256840572,0.506534946,0,-0.18451688,0.281995662,0.045016077,-0.047674314,-0.880681818,-0.835164835,-0.885714286,5.666666667,-0.493087558,0,0,0,0,-0.481577246,-0.438223938,-0.484089101,-0.461956522
2/5/2020,-0.4,-0.135039869,-0.02741189,0.092039801,-0.030574198,0.066407966,0,-0.5,0.082773712,-0.017308524,0.109185052,-0.037175793,-0.056316425,0,-0.444444444,0.695106844,-0.047711706,-0.078538813,-0.047598566,0.149948114,0,-0.375,0.282732063,-0.051518692,0.059212025,-0.062905445,0.073693793,0,0.080318252,0.058823529,0,-0.38766007,0.635574837,-0.11977492,-0.207681716,-1.261363636,-1.10989011,-1.388571429,0,-1.092165899,0,0,0,0,-0.499030381,-0.492277992,-0.542959427,-0.490338164
2/6/2020,0.24,-0.156223264,-0.02741189,0.092039801,-0.030574198,0.03639951,0,0.083333333,0.040745492,-0.017308524,0.109185052,-0.037175793,-0.052990919,0,0.074074074,0.689842056,-0.047711706,-0.078538813,-0.047598566,0.110052556,0,0.291666667,0.3062424,-0.051518692,0.059212025,-0.062905445,0.033757667,0,0.055604616,-0.199347407,0,-0.385331781,0.303687636,-0.067524116,-0.213702403,-1.153409091,-1.153846154,-1.085714286,0,-1.133640553,0,0,0,0,-0.468972204,-0.447393822,-0.510342084,-0.47826087
2/7/2020,0.16,-0.120803532,-0.02741189,0.092039801,-0.030574198,0.22183184,0,0,0.029238663,-0.017308524,0.109185052,-0.037175793,0.129884761,0,0.074074074,0.550738103,-0.047711706,-0.078538813,-0.047598566,0.204499046,0,0.25,0.280299959,-0.051518692,0.059212025,-0.062905445,0.164326115,0,-0.283759793,-0.369283049,0,-0.420256112,-0.132321041,-0.363344051,-0.04071753,-0.886363636,-0.901098901,-0.982857143,0,-0.732718894,0,0,0,0,-0.422107304,-0.360521236,-0.443118536,-0.372584541
2/8/2020,0.24,0.435782485,-0.02741189,0.092039801,-0.030574198,-0.421213055,0,0.25,0.191428356,-0.017308524,0.109185052,-0.037175793,-0.609653469,0,0.259259259,-0.213636833,-0.047711706,-0.078538813,-0.047598566,-0.783536973,0,0.333333333,1.569112282,-0.051518692,0.059212025,-0.062905445,-0.723730357,0,-0.437334041,-0.79738512,0,-1.081490105,-0.51626898,-0.659163987,0.196130161,-0.795454545,-0.631868132,-0.897142857,0,-0.594470046,0,0,0,0,-0.49062702,-0.417471042,-0.557279236,-0.405797101
2/9/2020,0.12,0.526984018,-0.02741189,0.092039801,-0.030574198,-0.919984006,0,0.083333333,0.157360598,-0.017308524,0.109185052,-0.037175793,-1.107122012,0,0.074074074,-0.509961804,-0.047711706,-0.078538813,-0.047598566,-1.209259197,0,0.25,1.985002027,-0.051518692,0.059212025,-0.062905445,-1.257704419,0,0.225948983,0.307187539,0,-0.992433062,0.292841649,-0.625401929,0.052216021,-0.818181818,-0.813186813,-0.874285714,0,-0.456221198,0,0,0,0,-0.506464124,-0.47007722,-0.588305489,-0.458333333
2/10/2020,0.68,0.003285309,-0.02741189,0.092039801,-0.030574198,0.117261089,0,0.625,0.069267336,-0.017308524,0.109185052,-0.037175793,0.063035305,0,0.518518519,0.518013833,-0.047711706,-0.078538813,-0.047598566,0.107361162,0,0.75,0.368328604,-0.051518692,0.059212025,-0.062905445,0.121673855,0,0.618711205,0.986925601,0,-0.282305006,0.505422993,-0.26607717,0.447975825,-0.5625,-0.543956044,-0.56,0,-0.534562212,0,0,0,0,-0.29638009,-0.252895753,-0.287191726,-0.310386473
2/11/2020,1,-0.116354676,-0.02741189,0.092039801,-0.030574198,0.190230537,0,0.875,0.068022335,-0.017308524,0.109185052,-0.037175793,0.152294599,0,0.777777778,0.61283163,-0.047711706,-0.078538813,-0.047598566,0.185612426,0,0.958333333,0.20848534,-0.051518692,0.059212025,-0.062905445,0.190890504,0,0.394086547,0.74836401,0,-0.16298021,0.535791757,-0.38585209,0.525436551,-0.403409091,-0.532967033,-0.274285714,0,-1.105990783,0,0,0,0,-0.181965094,-0.119208494,-0.147573588,-0.185386473
2/12/2020,0.56,-0.07320078,-0.02741189,0.092039801,-0.030574198,0.103043453,0,0.75,0.106126915,-0.017308524,0.109185052,-0.037175793,-0.024201539,0,0.518518519,0.706307422,-0.047711706,-0.078538813,-0.047598566,0.150349814,0,0.666666667,0.292730712,-0.051518692,0.059212025,-0.062905445,0.105720298,0,0.417034619,0.552284076,0,-0.39580908,0.867678959,-0.363344051,0.089795991,-0.369318182,-0.148351648,-0.64,22.33333333,0.571428571,0,0,0,0,-0.727537169,-0.684362934,-0.72513922,-0.609903382
2/13/2020,1.28,-0.091372643,-0.02741189,0.092039801,-0.030574198,0.253085732,0,1.625,0.062815966,-0.017308524,0.109185052,-0.037175793,0.209153964,0,1.407407407,0.620883659,-0.047711706,-0.078538813,-0.047598566,0.223372276,0,1.791666667,0.172746926,-0.051518692,0.059212025,-0.062905445,0.222633456,0,0.180494687,0.431369544,0,-0.322467986,0.353579176,-0.321543408,0.750625199,-0.420454545,-0.236263736,-0.611428571,0,1.096774194,0,0,0,0,-0.328054299,-0.216698842,-0.289578361,-0.251207729
2/14/2020,1.96,-0.027582903,-0.02741189,0.092039801,-0.030574198,0.456681765,0,2.208333333,0.011280465,-0.017308524,0.109185052,-0.037175793,0.377723182,0,1.814814815,0.590482089,-0.047711706,-0.078538813,-0.047598566,0.320476685,0,2.083333333,0.090730982,-0.051518692,0.059212025,-0.062905445,0.318056322,0,0.033098391,-0.052288583,0,-0.431315483,0.130151844,-0.426848875,1.201605244,-0.329545455,-0.32967033,-0.268571429,0,0.428571429,0,0,0,0,-0.149644473,-0.140926641,-0.171837709,-0.141908213
